datetime,symbol,hour_open,hour_high,hour_low,hour_close,hour_volume,day_open,day_high,day_low,day_close,day_volume,week_open,week_high,week_low,week_close,week_volume,market_period,day_progress,hour_envelope_top,hour_envelope_bot,hour_pldot,hour_oneone_high,hour_oneone_low,hour_z1b,hour_z2b,hour_z5t,hour_z6t,day_envelope_top,day_envelope_bot,day_pldot,day_oneone_high,day_oneone_low,day_z1b,day_z2b,day_z5t,day_z6t,week_envelope_top,week_envelope_bot,week_pldot,week_oneone_high,week_oneone_low,week_z1b,week_z2b,week_z5t,week_z6t
2025-08-11 16:00:00,AAPL,226.99,226.99,225.77,226.73,8279650,227.92,229.56,224.76,227.18,61806100,221.81,236.92,213.17,227.18,303220158,market_close,1.0,226.99,225.77,0.0,226.99,225.77,0.95,0.27,0.95,1.22,226.99,225.77,0.0,226.99,225.77,0.95,0.27,0.95,1.22,226.99,225.77,0.0,226.99,225.77,0.95,0.27,0.95,1.22
2025-08-12 09:30:00,AAPL,229.0,229.38,228.3,228.76,9619113,228.01,230.8,227.07,229.65,55626200,231.97,242.08,209.7,229.65,310698002,market_open,0.0,229.38,228.3,0.0,229.38,228.3,0.47,0.62,0.47,1.09,229.38,228.3,0.0,229.38,228.3,0.47,0.62,0.47,1.09,229.38,228.3,0.0,229.38,228.3,0.47,0.62,0.47,1.09
2025-08-12 11:00:00,AAPL,229.91,229.95,229.51,229.51,8064151,228.01,230.8,227.07,229.65,55626200,238.03,237.43,219.38,229.65,274001404,morning_mid,0.2,229.95,229.51,0.0,229.95,229.51,0.0,0.44,0.0,0.44,229.95,229.51,0.0,229.95,229.51,0.0,0.44,0.0,0.44,229.95,229.51,0.0,229.95,229.51,0.0,0.44,0.0,0.44
2025-08-12 12:30:00,AAPL,230.55,230.69,229.9,230.43,7987413,228.01,230.8,227.07,229.65,55626200,225.04,240.98,210.22,229.65,230466129,lunch_time,0.4,230.69,229.9,0.0,230.69,229.9,0.53,0.26,0.53,0.79,230.69,229.9,0.0,230.69,229.9,0.53,0.26,0.53,0.79,230.69,229.9,0.0,230.69,229.9,0.53,0.26,0.53,0.79
2025-08-12 14:00:00,AAPL,230.6,230.6,230.2,230.6,7768897,228.01,230.8,227.07,229.65,55626200,218.38,240.68,222.51,229.65,312163684,afternoon_start,0.6,230.6,230.2,0.0,230.6,230.2,0.39,0.0,0.39,0.4,230.6,230.2,0.0,230.6,230.2,0.39,0.0,0.39,0.4,230.6,230.2,0.0,230.6,230.2,0.39,0.0,0.39,0.4
2025-08-12 15:30:00,AAPL,229.73,230.36,229.61,229.96,7866580,228.01,230.8,227.07,229.65,55626200,217.32,239.03,215.47,229.65,320612462,market_close_approach,0.8,230.36,229.61,0.0,230.36,229.61,0.35,0.4,0.35,0.75,230.36,229.61,0.0,230.36,229.61,0.35,0.4,0.35,0.75,230.36,229.61,0.0,230.36,229.61,0.35,0.4,0.35,0.75
2025-08-12 16:00:00,AAPL,228.58,229.22,228.58,228.91,8900103,228.01,230.8,227.07,229.65,55626200,237.63,244.57,222.37,229.65,230040280,market_close,1.0,229.22,228.58,0.0,229.22,228.58,0.33,0.31,0.33,0.64,229.22,228.58,0.0,229.22,228.58,0.33,0.31,0.33,0.64,229.22,228.58,0.0,229.22,228.58,0.33,0.31,0.33,0.64
2025-08-13 09:30:00,AAPL,232.96,233.31,232.2,233.15,13717690,231.07,235.0,230.43,233.33,69878500,219.61,246.11,212.28,233.33,415693067,market_open,0.0,233.31,232.2,0.0,233.31,232.2,0.95,0.16,0.95,1.11,233.31,232.2,0.0,233.31,232.2,0.95,0.16,0.95,1.11,233.31,232.2,0.0,233.31,232.2,0.95,0.16,0.95,1.11
2025-08-13 11:00:00,AAPL,233.45,233.6,233.14,233.6,12066130,231.07,235.0,230.43,233.33,69878500,226.43,253.1,216.33,233.33,288894577,morning_mid,0.2,233.6,233.14,0.0,233.6,233.14,0.46,0.0,0.46,0.46,233.6,233.14,0.0,233.6,233.14,0.46,0.0,0.46,0.46,233.6,233.14,0.0,233.6,233.14,0.46,0.0,0.46,0.46
2025-08-13 12:30:00,AAPL,234.04,234.23,233.95,233.95,12391879,231.07,235.0,230.43,233.33,69878500,228.02,253.7,223.8,233.33,327225447,lunch_time,0.4,234.23,233.95,0.0,234.23,233.95,0.0,0.28,0.0,0.28,234.23,233.95,0.0,234.23,233.95,0.0,0.28,0.0,0.28,234.23,233.95,0.0,234.23,233.95,0.0,0.28,0.0,0.28
2025-08-13 14:00:00,AAPL,234.0,234.4,233.64,233.73,12677342,231.07,235.0,230.43,233.33,69878500,235.83,253.25,212.01,233.33,326822194,afternoon_start,0.6,234.4,233.64,0.0,234.4,233.64,0.09,0.67,0.09,0.76,234.4,233.64,0.0,234.4,233.64,0.09,0.67,0.09,0.76,234.4,233.64,0.0,234.4,233.64,0.09,0.67,0.09,0.76
2025-08-13 15:30:00,AAPL,232.89,234.18,232.89,232.89,9894137,231.07,235.0,230.43,233.33,69878500,239.61,251.74,221.88,233.33,402324657,market_close_approach,0.8,234.18,232.89,0.0,234.18,232.89,0.0,1.29,0.0,1.29,234.18,232.89,0.0,234.18,232.89,0.0,1.29,0.0,1.29,234.18,232.89,0.0,234.18,232.89,0.0,1.29,0.0,1.29
2025-08-13 16:00:00,AAPL,233.01,233.01,232.7,232.7,13602206,231.07,235.0,230.43,233.33,69878500,235.31,243.03,221.91,233.33,333488072,market_close,1.0,233.01,232.7,0.0,233.01,232.7,0.0,0.3,0.0,0.3,233.01,232.7,0.0,233.01,232.7,0.0,0.3,0.0,0.3,233.01,232.7,0.0,233.01,232.7,0.0,0.3,0.0,0.3
2025-08-14 09:30:00,AAPL,232.16,233.16,231.55,231.99,7627551,234.06,235.12,230.85,232.78,51916300,226.01,243.81,220.17,232.78,280839956,market_open,0.0,233.16,231.55,0.0,233.16,231.55,0.43,1.17,0.43,1.6,233.16,231.55,0.0,233.16,231.55,0.43,1.17,0.43,1.6,233.16,231.55,0.0,233.16,231.55,0.43,1.17,0.43,1.6
2025-08-14 11:00:00,AAPL,233.48,233.99,232.84,233.48,8139812,234.06,235.12,230.85,232.78,51916300,227.6,243.39,221.39,232.78,218937358,morning_mid,0.2,233.99,232.84,0.0,233.99,232.84,0.64,0.51,0.64,1.15,233.99,232.84,0.0,233.99,232.84,0.64,0.51,0.64,1.15,233.99,232.84,0.0,233.99,232.84,0.64,0.51,0.64,1.15
2025-08-14 12:30:00,AAPL,234.25,235.12,234.25,234.35,7653028,234.06,235.12,230.85,232.78,51916300,226.95,247.69,212.65,232.78,242504081,lunch_time,0.4,235.12,234.25,0.0,235.12,234.25,0.1,0.77,0.1,0.87,235.12,234.25,0.0,235.12,234.25,0.1,0.77,0.1,0.87,235.12,234.25,0.0,235.12,234.25,0.1,0.77,0.1,0.87
2025-08-14 14:00:00,AAPL,235.01,235.12,234.42,235.12,8613789,234.06,235.12,230.85,232.78,51916300,236.84,253.89,219.11,232.78,254444884,afternoon_start,0.6,235.12,234.42,0.0,235.12,234.42,0.7,0.0,0.7,0.7,235.12,234.42,0.0,235.12,234.42,0.7,0.0,0.7,0.7,235.12,234.42,0.0,235.12,234.42,0.7,0.0,0.7,0.7
2025-08-14 15:30:00,AAPL,234.15,234.46,233.93,234.46,7443646,234.06,235.12,230.85,232.78,51916300,239.05,248.25,222.14,232.78,223860193,market_close_approach,0.8,234.46,233.93,0.0,234.46,233.93,0.54,0.0,0.54,0.54,234.46,233.93,0.0,234.46,233.93,0.54,0.0,0.54,0.54,234.46,233.93,0.0,234.46,233.93,0.54,0.0,0.54,0.54
2025-08-14 16:00:00,AAPL,232.67,233.18,232.48,232.8,6954724,234.06,235.12,230.85,232.78,51916300,238.82,244.6,216.8,232.78,279119126,market_close,1.0,233.18,232.48,0.0,233.18,232.48,0.32,0.39,0.32,0.7,233.18,232.48,0.0,233.18,232.48,0.32,0.39,0.32,0.7,233.18,232.48,0.0,233.18,232.48,0.32,0.39,0.32,0.7
2025-08-15 09:30:00,AAPL,231.77,231.85,231.23,231.85,8766392,234.0,234.28,229.34,231.59,56038700,236.12,240.79,211.47,231.59,292908249,market_open,0.0,231.85,231.23,0.0,231.85,231.23,0.62,0.0,0.62,0.62,231.85,231.23,0.0,231.85,231.23,0.62,0.0,0.62,0.62,231.85,231.23,0.0,231.85,231.23,0.62,0.0,0.62,0.62
2025-08-15 11:00:00,AAPL,232.76,232.81,231.9,232.81,7942823,234.0,234.28,229.34,231.59,56038700,239.57,246.64,222.04,231.59,303808364,morning_mid,0.2,232.81,231.9,0.0,232.81,231.9,0.91,0.0,0.91,0.91,232.81,231.9,0.0,232.81,231.9,0.91,0.0,0.91,0.91,232.81,231.9,0.0,232.81,231.9,0.91,0.0,0.91,0.91
2025-08-15 12:30:00,AAPL,232.35,232.92,232.35,232.45,10986766,234.0,234.28,229.34,231.59,56038700,242.97,243.16,222.09,231.59,230613957,lunch_time,0.4,232.92,232.35,0.0,232.92,232.35,0.1,0.47,0.1,0.57,232.92,232.35,0.0,232.92,232.35,0.1,0.47,0.1,0.57,232.92,232.35,0.0,232.92,232.35,0.1,0.47,0.1,0.57
2025-08-15 14:00:00,AAPL,233.17,233.33,232.84,232.95,10505090,234.0,234.28,229.34,231.59,56038700,223.72,249.38,218.76,231.59,264531879,afternoon_start,0.6,233.33,232.84,0.0,233.33,232.84,0.11,0.37,0.11,0.49,233.33,232.84,0.0,233.33,232.84,0.11,0.37,0.11,0.49,233.33,232.84,0.0,233.33,232.84,0.11,0.37,0.11,0.49
2025-08-15 15:30:00,AAPL,232.99,232.99,232.65,232.99,11140590,234.0,234.28,229.34,231.59,56038700,237.99,248.58,221.07,231.59,284706167,market_close_approach,0.8,232.99,232.65,0.0,232.99,232.65,0.34,0.0,0.34,0.34,232.99,232.65,0.0,232.99,232.65,0.34,0.0,0.34,0.34,232.99,232.65,0.0,232.99,232.65,0.34,0.0,0.34,0.34
2025-08-15 16:00:00,AAPL,232.36,232.39,231.87,232.39,7980375,234.0,234.28,229.34,231.59,56038700,236.02,244.36,224.02,231.59,335587291,market_close,1.0,232.39,231.87,0.0,232.39,231.87,0.52,0.0,0.52,0.52,232.39,231.87,0.0,232.39,231.87,0.52,0.0,0.52,0.52,232.39,231.87,0.0,232.39,231.87,0.52,0.0,0.52,0.52
2025-08-18 09:30:00,AAPL,231.72,231.72,231.2,231.72,7463899,231.7,233.12,230.11,230.89,37476200,222.9,238.88,215.76,230.89,180941191,market_open,0.0,231.72,231.2,0.0,231.72,231.2,0.52,0.0,0.52,0.52,231.72,231.2,0.0,231.72,231.2,0.52,0.0,0.52,0.52,231.72,231.2,0.0,231.72,231.2,0.52,0.0,0.52,0.52
2025-08-18 11:00:00,AAPL,231.79,231.96,231.38,231.96,6693736,231.7,233.12,230.11,230.89,37476200,226.49,250.99,221.27,230.89,163825969,morning_mid,0.2,231.96,231.38,0.0,231.96,231.38,0.58,0.0,0.58,0.58,231.96,231.38,0.0,231.96,231.38,0.58,0.0,0.58,0.58,231.96,231.38,0.0,231.96,231.38,0.58,0.0,0.58,0.58
