symbol,date,next_day_high,next_day_low,next_day_close,next_day_volume,feature_close,feature_volume,feature_daily_range,feature_body_ratio,feature_return_1d,feature_return_5d,feature_ma_5_ratio,feature_ma_10_ratio,feature_ma_20_ratio,feature_volume_ratio,feature_rsi
AAPL,2020-02-13,81.495,80.7125,81.2375,80113788,81.2175,94451512,0.008834302951950024,0.2369337946071965,-0.007121026894865478,-0.001045478306325067,1.0068742794093948,1.0161904821485548,1.0506978630612094,0.5669092586005606,54.342070426264236
AAPL,2020-02-14,24.311896,23.723504,24.163328,114644889,81.2375,80113788,0.009632251115556226,0.06709265089976799,0.00024625234709263423,0.01537355872886922,1.0040601169214796,1.0115552954507252,1.0499005685519651,0.48932614753881004,62.073649260489006
AAPL,2020-02-17,79.9375,78.6525,79.75,152762180,24.163328,114644889,0.02435061925244745,0.7475016528521515,-0.7025594337590398,-0.6994143616855855,0.3468544809499592,0.32213762072017793,0.3135446054532321,0.8854931443248182,11.332438363431024
AAPL,2020-02-18,81.1425,80.0,80.905,93983964,79.75,152762180,0.01611285266457676,0.7081712007146203,2.300455963681824,-0.0019085760770940008,1.1452793603902995,1.0631478806520935,1.0344324438981822,1.1610181367076784,49.4676114082349
AAPL,2020-02-19,81.1625,79.5525,80.075,100565956,80.905,93983964,0.014121500525307439,0.79212253135998,0.01448275862068967,-0.010941320293398485,1.1648605504192364,1.0777657468602642,1.0484075657723906,0.716430607154396,49.97527999733958
AAPL,2020-02-20,80.1125,77.625,78.2625,129705660,80.075,100565956,0.020106150483921316,0.36180123998880986,-0.010258945677028593,-0.014067165327669507,1.1567158068913759,1.0684561446381151,1.03747219487063,0.7677474822993584,51.090728878127265
AAPL,2020-02-21,76.045,72.3075,74.545,222149312,78.2625,129705660,0.03178406005430438,0.5597989927244261,-0.022635029659694036,-0.036621018618248895,1.140334705316443,1.046708751270769,1.014853508111892,0.9966109709676031,50.43810331117165
AAPL,2020-02-24,75.6325,71.5325,72.02,230623456,74.545,222149312,0.05013750083841971,0.06153846137381125,-0.04750039929723687,2.085046894202653,0.9471143156624209,1.004841452693108,0.9683380112760399,1.668303703976914,47.956311843961274
AAPL,2020-02-25,74.47,71.625,73.1625,198153724,72.02,230623456,0.05692863093585108,0.7847560956469377,-0.03387215775705957,-0.09692789968652042,0.9333670288939431,0.9812312238707676,0.9400580335598733,1.6885808693379547,46.748852252289154
AAPL,2020-02-26,71.5,68.24,68.38,318605524,73.1625,198153724,0.038886041346318116,0.5377855868619142,0.015863648986392646,-0.09569865892095676,0.9675915517172974,1.0086672270819252,0.9599341380675896,1.4607076605506975,46.83276724689748
AAPL,2020-02-27,69.6025,64.0925,68.34,426884920,68.38,318605524,0.04767475870137475,0.5812883417751914,-0.06536818725439944,-0.14605057758351553,0.9332095968556376,0.9597181829520623,0.9046554131149426,2.193366343156236,45.59533841604953
AAPL,2020-02-28,75.36,69.43,74.7025,341329356,68.34,426884920,0.08062628036289149,0.7304900168230675,-0.0005849663644339287,-0.12678485864877814,0.958626445689758,0.9768392639778867,0.9095637990222083,2.725548026630536,45.42445014632796
AAPL,2020-03-02,76.0,71.45,72.33,319474208,74.7025,341329356,0.07938154680231575,0.6968802686393272,0.09310067310506287,0.0021128177610838937,1.047412403079037,0.9958441229499729,0.9958767629165034,2.068779299228095,48.10948061731914
AAPL,2020-03-03,75.85,73.2825,75.685,219178272,72.33,319474208,0.06290612470620763,0.7884615367286577,-0.03175931193735152,0.004304359900027802,1.0132664640040345,0.9738495871607497,0.9690168302990847,1.8346501082468787,46.56892372115273
AAPL,2020-03-04,74.8875,72.8525,73.23,187572876,75.685,219178272,0.03392349871176581,0.6134371933264396,0.046384626019632294,0.03447804544677954,1.0528255955486003,1.0262338093769172,1.0171513147302647,1.2233991650713782,48.03499668593712
AAPL,2020-03-05,72.705,70.3075,72.2575,226176984,73.23,187572876,0.02778915744913282,0.31941031784073187,-0.032437074717579416,0.07092717168762809,1.0051127200356862,1.0022479752825366,0.9895255096676603,1.0235107579525606,47.204296903661856
AAPL,2020-03-06,69.5225,65.75,66.5425,286744832,72.2575,226176984,0.03317994671833365,0.7330552628443984,-0.013280076471391653,0.05732367573895215,0.9812129112858327,0.9971331086279285,0.9815239131242008,1.1986770432395781,77.60568772252822
AAPL,2020-03-09,71.61,67.3425,71.335,285290080,66.5425,286744832,0.056693090881767196,0.16037110626806997,-0.07909213576445337,-0.10923329205849866,0.9240858781541197,0.9285215935254308,0.9124733636762614,1.451440873664708,32.26586102719034
AAPL,2020-03-10,70.305,67.965,68.8575,256379880,71.335,285290080,0.05982336861288286,0.48037492564645545,0.07202164030506804,-0.013756394303885035,0.9933853223784987,0.9963475868233779,0.9839711886504653,1.377500311713738,38.29357798165137
AAPL,2020-03-11,67.5,62.0,62.0575,418474068,68.8575,256379880,0.033983226228079776,0.20940170850682782,-0.03473049695100571,-0.09020942062495872,0.9774716265996635,0.9675617570188012,0.9583518457649869,1.196697144302246,36.8099241577988
AAPL,2020-03-12,69.98,63.2375,69.4925,368732128,62.0575,418474068,0.08862748257664263,0.3504545448173557,-0.0987546745089497,-0.15256725385770867,0.9098006157454918,0.8798270331578854,0.8753818933296605,1.8159729355391818,32.94569564302252
AAPL,2020-03-13,64.77,60.0,60.5525,322423460,69.4925,368732128,0.09702485879771207,0.4849833140749238,0.11980824235587978,-0.038265923952530694,1.027129491405176,0.9836303415476512,0.988447901944671,1.5058181828629595,45.06856668781417
AAPL,2020-03-16,64.4025,59.6,63.215,323855860,60.5525,322423460,0.07877461706783363,0.0136268343529846,-0.1286469762924057,-0.09001765788781609,0.9111256564197475,0.8746064072565501,0.8395595787123934,1.2631151586287863,40.05291234766015
AAPL,2020-03-17,62.5,59.28,61.6675,300233624,63.215,323855860,0.07597089298426009,0.2785007802634039,0.043970108583460656,-0.11382911614214608,0.9750134957970233,0.9252442460390061,0.8866385333260867,1.2275859316778024,41.59306993450243
AAPL,2020-03-18,63.21,60.6525,61.195,271857020,61.6675,300233624,0.052215510601208076,0.5357142840505752,-0.024479949379103163,-0.104418545546963,0.9727195293152672,0.9215004314805196,0.8767620902673614,1.0952326749281664,43.99892718251308
AAPL,2020-03-19,62.9575,57.0,57.31,401693384,61.195,271857020,0.04179263011683957,0.2546627556024916,-0.007662058620829393,-0.01389840067679164,0.9679001020174142,0.9311862562721355,0.881880345575467,0.9616712459135714,43.661284599006386
AAPL,2020-03-20,57.1249,53.1525,56.0925,336752832,57.31,401693384,0.10395218984470429,0.752832562731292,-0.06348557888716395,-0.1753066877720618,0.9427847601500297,0.8923663824983454,0.8385535646025342,1.3557364379629946,33.860715445645624
AAPL,2020-03-23,61.9225,58.575,61.72,287531092,56.0925,336752832,0.07081873690778613,0.2334860531832502,-0.021244110975396982,-0.07365509268816317,0.9364982636570055,0.887855644810257,0.8319706324044721,1.1149950261673873,34.602437058460964
AAPL,2020-03-24,64.5625,61.075,61.38,303602040,61.72,287531092,0.05423687621516521,0.7856609386537382,0.1003253554396755,-0.023649450288697374,1.0356225984529421,0.9920277742059919,0.9224848201774873,0.9431355231148506,37.304545454545455
AAPL,2020-03-25,64.67,61.59,64.61,252560596,61.38,303602040,0.05681818181818177,0.3749103931902207,-0.005508749189889766,-0.004662099160822059,1.0309122515304967,0.99856429945541,0.9255527889666507,0.9789205198683063,38.79644511676278
AAPL,2020-03-26,63.9675,61.7625,61.935,204216612,64.61,252560596,0.04767063921993497,0.9675324643911279,0.052623004235907406,0.0558052128441866,1.0728548300053966,1.0467650084651712,0.9770352854002332,0.8231089693885388,43.065693430656935
AAPL,2020-03-27,63.88,62.35,63.7025,167976440,61.935,204216612,0.03560184063937997,0.568027208308266,-0.041402259712118826,0.0807014482638283,1.0128786949589108,1.0158649449914094,0.9411416100154426,0.690611691036798,45.57842713881292
AAPL,2020-03-30,65.6225,63.0,63.5725,197002004,63.7025,167976440,0.024017895686982475,0.6650326753919417,0.028537983369661714,0.1356687614208673,1.0164832972977287,1.0394850100558477,0.9761582325640196,0.5852097158895238,42.22403341653508
AAPL,2020-03-31,62.18,59.7825,60.2275,176046552,63.5725,197002004,0.041252113728420345,0.12488083841799501,-0.002040736234841687,0.030014581983149696,1.0084470177664975,1.0367588900576499,0.9807468316350535,0.7012926117422639,44.34517440616306
AAPL,2020-04-01,61.2875,59.225,61.2325,165933972,60.2275,176046552,0.03980739695321906,0.582898850540568,-0.05261709072319004,-0.018776474421635766,0.9588915689505568,0.9845196936632093,0.9403549311937794,0.6315432756661196,47.88561525129983
AAPL,2020-04-02,61.425,59.7435,60.3525,129880068,61.2325,165933972,0.033683093128649,0.5563636336661162,0.016686729484039726,-0.05227518959913323,0.9854910355039109,1.0008867530535772,0.9650854443222967,0.5975851848490065,38.790880716515126
AAPL,2020-04-03,65.7775,62.345,65.6175,201820284,60.3525,129880068,0.0278613147756928,0.20666071836657543,-0.014371453068223615,-0.025550980867038074,0.9763012092045131,0.981620786402635,0.9602243347519988,0.47599643865133745,49.652596838631226
AAPL,2020-04-06,67.925,64.75,64.8575,202887324,65.6175,201820284,0.05231074027507912,0.8426802597445591,0.08723747980613906,0.03006161453632128,1.0549352497166422,1.05097301193241,1.0447606727037517,0.751341926921168,53.827160493827165
AAPL,2020-04-07,66.8425,65.3075,66.5175,168895284,64.8575,202887324,0.04895347492579882,0.8952755877314167,-0.011582276069646132,0.020213142475126882,1.0384261297682424,1.0336062471363974,1.0380127195869233,0.7670802370915261,55.2124183006536
AAPL,2020-04-08,67.5175,66.175,66.9975,162116492,66.5175,168895284,0.023076633968504477,0.5423452733397688,0.025594572717110534,0.1044373417458802,1.043976740353603,1.0514522821576762,1.0665774077362637,0.6493007349818231,58.37200157294534
AAPL,2020-04-09,30.153974,29.44806,29.618156,200573709,66.9975,162116492,0.020038061121683663,0.13221601391272597,0.007216146126959131,0.09414934879353286,1.0328202440321574,1.0550579712997774,1.0700360751369038,0.6555436011285515,67.06597375143133
AAPL,2020-04-10,68.425,66.4575,68.3125,131022924,29.618156,200573709,0.023833826791917766,0.7590414588881762,-0.5579214746818911,-0.5092472391367383,0.5043823782606366,0.4914280649801132,0.4885980170943343,0.8395966634215093,29.491352487833794
AAPL,2020-04-13,72.0625,69.5125,71.7625,194994688,68.3125,131022924,0.028801463860933227,0.6277001238744587,1.306440009297,0.04107136053644215,1.1527467496836248,1.1248454435603017,1.11975483436498,0.5713468684195525,53.376918227857246
AAPL,2020-04-14,71.5825,70.1575,71.1075,131154564,71.7625,194994688,0.035533879115136696,0.6911764678777412,0.05050320219579144,0.10646417145280039,1.183386702829986,1.165930243380954,1.1681228909979682,0.8748870325465345,55.15407939787207
AAPL,2020-04-15,72.0494,70.5875,71.6725,157125160,71.1075,131154564,0.020040080160320602,0.3561403483779684,-0.009127329733495922,0.06900439733904618,1.1550995126819408,1.1352213215642595,1.148636034063549,0.611654504606693,53.31011327714531
AAPL,2020-04-16,71.7363,69.215,70.7,215249912,71.6725,157125160,0.020396944434755312,0.11799712621932291,0.007945715993390258,0.06977872308668229,1.1468585160640168,1.125482693848846,1.1480475068073062,0.752914304707716,55.06970351634532
AAPL,2020-04-17,70.42,69.2125,69.2325,130015000,70.7,215249912,0.03566195190947661,0.1874033229389458,-0.013568663015800992,1.3870493490546814,0.9998444372162748,1.0924602141596578,1.1204542556736958,1.079666014920054,53.67356820454613
AAPL,2020-04-20,69.3125,66.3575,67.0925,180991572,69.2325,130015000,0.017441230635900713,0.21118012247469573,-0.02075671852899577,0.013467520585544398,0.976549827209253,1.063841792501714,1.0858908522132893,0.6878000200093386,52.93025310097399
AAPL,2020-04-21,69.475,68.05,69.025,117055368,67.0925,180991572,0.044043671051160686,0.669204735468002,-0.030910338352652302,-0.06507577077164259,0.9589985849258871,1.0274295300721326,1.0479104354320612,0.985238760312614,53.59900101587767
AAPL,2020-04-22,70.4375,68.7175,68.7575,124801712,69.025,117055368,0.020644693951466817,0.4368421021976018,0.028803517531765913,-0.029286643462363267,0.9925299628295553,1.0529797858879373,1.071695575395396,0.6712816987832344,54.04590024372285
AAPL,2020-04-23,70.7525,69.25,70.7425,126508732,68.7575,124801712,0.02501545285968802,0.12209302254597551,-0.0038754074610650125,-0.04067110816561451,0.9970418276864627,1.0460904238143287,1.0641161361996718,0.7429204784593101,54.391846191892604
AAPL,2020-04-24,71.135,69.9875,70.7925,117087572,70.7425,126508732,0.021239000600770365,0.9600665493506465,0.028869577864233192,0.0006011315417256574,1.025699579527331,1.0129151423600922,1.0874254758657196,0.7709124731259837,52.77300766352185
AAPL,2020-04-27,71.4575,69.55,69.645,112004748,70.7925,117087572,0.016209344210191868,0.2984749429326792,0.0007067887055164456,0.022532770014083013,1.021802199705551,1.0100444438103255,1.0822963713325895,0.7247395187265787,53.236142266288475
AAPL,2020-04-28,72.4175,70.9725,71.9325,137280816,69.645,112004748,0.02738890085433267,0.8519003887187403,-0.016209344210191868,0.038044490814919625,0.9978865923988968,0.9966834462106496,1.0598334082797645,0.7120079545894551,51.71489787466496
AAPL,2020-04-29,73.6325,72.0875,73.45,183063872,71.9325,137280816,0.020088277204323598,0.5190311382765985,0.03284514322636239,0.04212241941325605,1.022145962997698,1.0282057054642526,1.0849808070353084,0.8835735365494561,52.653405895677565
AAPL,2020-04-30,74.75,71.4625,72.2675,240616692,73.45,183063872,0.021034717494894314,0.6213592192792385,0.021096166545024823,0.06824710031632927,1.029973707274321,1.0472361235866947,1.0977550038841546,1.1717850918970958,88.36025667226842
AAPL,2020-05-01,73.4225,71.5793,73.29,133446864,72.2675,240616692,0.0454907115923478,0.21444866854920544,-0.016099387338325454,0.021557055518252696,1.0090759939958809,1.0280785987374408,1.070549809435838,1.4874613734477833,60.079001019367965
AAPL,2020-05-04,75.25,73.615,74.39,147751180,73.29,133446864,0.025149406467457985,0.5411783824805885,0.014148822084616293,0.03527916092806444,1.0162652356587214,1.036640994632211,1.0795617762235388,0.8427620623071855,54.44234404536862
AAPL,2020-05-05,75.81,74.7175,75.1575,142333256,74.39,147751180,0.021978760586100352,0.3822629946038949,0.01500886887706364,0.06813123698757993,1.018120603290176,1.041450106223991,1.0881253898652783,0.9496319063470685,59.305457122608054
AAPL,2020-05-06,76.2925,75.4925,75.935,115215056,75.1575,142333256,0.014536140771047482,0.03890160147458849,0.010317246941793229,0.044833698258784194,1.019623936725862,1.0432383662421487,1.092448668626779,0.9226856889397623,59.76737668161432
AAPL,2020-05-07,77.5875,76.0725,77.5325,134047940,75.935,115215056,0.01053532626588526,0.1624999979687449,0.010344942287862202,0.033832539142273646,1.0232724234583872,1.0436330276490255,1.0966268117423763,0.7584195529882857,64.83423066024366
AAPL,2020-05-08,79.2625,76.81,78.7525,145945400,77.5325,134047940,0.019540192822364823,0.7409240875186541,0.021037729637189657,0.07285432594181342,1.030181634578334,1.0557365441504374,1.082253423809017,0.9021428104741438,73.34739803094226
AAPL,2020-05-11,79.922,77.7275,77.8525,162100936,78.7525,145945400,0.031141868512110735,0.7043832794928273,0.01573533679424756,0.07453267840087312,1.031419646774542,1.0608504719792822,1.091331121870101,0.9773052771999274,84.58914268762967
AAPL,2020-05-12,78.9875,75.8025,76.9125,200622556,77.8525,162100936,0.028187919463087126,0.7313738859358659,-0.011428208628297406,0.046545234574539664,1.0104677724995457,1.0372588467277768,1.0743258511275058,1.0975769259803054,77.89540211723805
AAPL,2020-05-13,77.4475,75.3825,77.385,158600728,76.9125,200622556,0.041410693970420964,0.3532182092520619,-0.01207411451141597,0.02335096297774667,0.9937400674444744,1.0179805172459433,1.0571202278830278,1.3271916258209937,74.71961200363742
AAPL,2020-05-14,76.975,75.0525,76.9275,165283688,77.385,158600728,0.026684758028041763,0.6089588348234439,0.006143344709897752,0.019095278856917138,0.9961126057126678,1.0189275486355707,1.0594553152456285,1.0486900203933964,72.16752878358079
AAPL,2020-05-15,79.125,77.581,78.74,135369872,76.9275,165283688,0.024991063013876696,0.9570871211594895,-0.005911998449312014,-0.007803179311901512,0.9917683005440527,1.006726560097365,1.0487211777195742,1.111235376773307,69.93177387914221
AAPL,2020-05-18,79.63,78.2525,78.285,101729540,78.74,135369872,0.0196088392176784,0.28983160434046357,0.02356114523414904,-0.00015872511983750157,1.015168217009289,1.0231488399591988,1.0665185767110483,0.9084834380433574,78.3245094985985
AAPL,2020-05-19,79.88,79.05,79.8075,111504860,78.285,101729540,0.017595963466819926,0.3430127016841164,-0.005778511557023093,0.005555377155518324,1.0081777205408884,1.0121140818120702,1.052378639879417,0.7013734621574426,72.33257162946029
AAPL,2020-05-20,80.2225,78.9675,79.2125,102688844,79.8075,111504860,0.010400025060301328,0.7680722799027486,0.019448170147537944,0.037640175524134706,1.0201779391274337,1.0256319638106743,1.0651260714488289,0.7702431045851775,72.3422948515199
AAPL,2020-05-21,79.8075,78.8375,79.7225,81803016,79.2125,102688844,0.01584345905002361,0.3605577660513343,-0.007455439651661797,0.023615687794792277,1.0078631456399623,1.0137156349279985,1.0498605045692209,0.7148039213901016,75.458211143695
AAPL,2020-05-22,49.276998,46.300679,47.380109,253993018,79.7225,81803016,0.012167204992317087,0.8041237030502731,0.006438377781284404,0.03633291085762571,1.0071885639927485,1.0173909436923931,1.0503692382690266,0.5784202945270055,74.50009521995804
AAPL,2020-05-25,81.06,79.125,79.1825,125519176,47.380109,253993018,0.0628179010732119,0.18886987520870638,-0.40568711467904295,-0.3982714122428245,0.6500976904683677,0.6298660923853846,0.6340267472854935,1.713042228034093,19.562815694093104
AAPL,2020-05-26,79.6775,78.2725,79.5275,112941436,79.1825,125519176,0.024437217819594004,0.8746769980636814,0.6712181898948356,0.011464520661684971,1.0837858279173425,1.0507857893111305,1.0528781943111245,0.8427167520135025,52.66892887509442
AAPL,2020-05-27,80.86,78.9075,79.5625,133795408,79.5275,112941436,0.017666844802112492,0.3505338053342836,0.004357023332175656,-0.003508442189017337,1.0893428703831987,1.0517144099384126,1.052152784142029,0.7645182403430463,52.39588545537403
AAPL,2020-05-28,80.2875,79.1175,79.485,153598128,79.5625,133795408,0.02454045561665358,0.18950063923431398,0.00044009933670738534,0.004418494555783421,1.0887783272614775,1.0491560737550898,1.0483767935492654,0.921040664106658,51.3826495221032
AAPL,2020-05-29,80.5875,79.3025,80.4625,81000752,79.485,153598128,0.014719758444989463,0.27991452752210155,-0.0009740769835035421,-0.0029790836965724503,1.0884252681843025,1.044611201316037,1.0423988133940945,1.0900090398120301,50.50679919026151
AAPL,2020-06-01,80.86,79.7325,80.835,87642632,80.4625,81000752,0.01597017244057804,0.7976653634422907,0.012297917846134569,0.6982337461486213,1.0102769825724474,1.0550693293874704,1.0502785256742397,0.5857216015364333,51.803861956484994
AAPL,2020-06-02,81.55,80.575,81.28,104490584,80.835,87642632,0.013948166017195495,0.5753436756067012,0.004629485785303564,0.020869510308464484,1.0107596796478877,1.0564213987605062,1.0507210899575774,0.6478283480818305,52.73241051395622
AAPL,2020-06-03,81.405,80.195,80.58,87560364,81.28,104490584,0.011995570866141662,0.11794871673898295,0.005505041133172604,0.022036402502279055,1.0118892001244941,1.0601968100678898,1.0523180551905982,0.7833189837479162,52.714293961199765
AAPL,2020-06-04,82.9375,80.8075,82.875,137248048,80.58,87560364,0.015016133035492776,0.4276859468786243,-0.008612204724409484,0.012788688138256066,1.0006395251370632,1.0491946936596865,1.0401277161695976,0.6632760749764249,52.536730256723914
AAPL,2020-06-05,83.4,81.83,83.365,95650900,82.875,137248048,0.025701357466063293,0.9565727654620991,0.02848101265822787,0.042649556520098136,1.0205463848337264,1.0746656157026957,1.0660757211594316,1.0384052647092192,52.852716411068336
AAPL,2020-06-08,86.4025,83.0025,85.9975,147712228,83.365,95650900,0.018832843519462693,0.5111464935595709,0.005912518853695262,0.03607270467609121,1.0192940198320024,1.0328251698868245,1.0692069177855599,0.7377213303493495,53.50297563989367
AAPL,2020-06-09,88.6925,86.5225,88.21,166646980,85.9975,147712228,0.039536033024215884,0.8713235268490487,0.03157800035986334,0.06386466258427673,1.038372605485423,1.0565192820374214,1.097239202182375,1.1456085082594432,54.20403309534385
AAPL,2020-06-10,87.765,83.87,83.975,201659684,88.21,166646980,0.02460038544382725,0.5691244213404397,0.025727492078257988,0.08526082677165345,1.0475562760152246,1.0722631974010897,1.1174149584274162,1.3097160994024426,55.97941589649662
AAPL,2020-06-11,86.95,83.5558,84.7,200145124,83.975,201659684,0.046382852039297366,0.8607188681367962,-0.04801042965650153,0.04213204269049387,0.9892854408048583,1.0153373676796864,1.0593456810333721,1.55851791156798,52.692741326802086
AAPL,2020-06-12,86.42,83.145,85.7475,138808720,84.7,200145124,0.040073199527744956,0.4360379458015513,0.008633521881512457,0.02202111613876323,0.9935542143942194,1.0176863555534195,1.0632788308342143,1.5262521727251341,89.41279640922608
AAPL,2020-06-15,88.3,86.18,88.02,165428728,85.7475,138808720,0.03819353333916447,0.7435114481114149,0.012367178276269179,0.028579139926827896,1.0002507990574623,1.023771289392465,1.0717147363102213,1.0571313752805667,69.78601567209161
AAPL,2020-06-16,88.85,87.7725,87.8975,114388504,88.02,165428728,0.024085435128379806,0.07311320720229707,0.026502230385725457,0.023518125526904778,1.021937641137576,1.0419650784255696,1.093465314936406,1.2300271559413214,72.93101120561629
AAPL,2020-06-17,88.3625,87.305,87.9325,96820384,87.8975,114388504,0.012258596660883423,0.825986071220547,-0.0013917291524653747,-0.0035426822355741983,1.0212564483896454,1.0324272420546943,1.086483849261989,0.8496123429029132,72.39989250201558
AAPL,2020-06-18,89.14,86.2875,87.43,264475808,87.9325,96820384,0.012026270150399344,0.07565011748794123,0.00039819107483160277,0.04712712116701412,1.0123532831757034,1.0239950158375257,1.0810901464810236,0.7206970732498512,72.75420875420875
AAPL,2020-06-19,89.865,87.7875,89.7175,135445064,87.43,264475808,0.03262610088070463,0.43078001601829613,-0.0057146106388422675,0.03223140495867773,1.0002803027269453,1.0127711331846745,1.0698432087877476,1.8433410406232,69.2605390463027
AAPL,2020-06-22,93.095,90.5675,91.6325,212155476,89.7175,135445064,0.023156017499373037,0.9061371797538557,0.02616378817339579,0.046298725910376384,1.0172109819216661,1.0316773561093686,1.0701149373875265,0.9847045806882547,72.2034745656793
AAPL,2020-06-23,92.1975,89.63,90.015,192623396,91.6325,212155476,0.02758300821215184,0.25024727893076937,0.021344776660071802,0.04104180867984546,1.0304817705404736,1.0469144970794477,1.0849009831387924,1.495308416319622,74.10641518220979
AAPL,2020-06-24,91.25,89.3925,91.21,137522512,90.015,192623396,0.028523023940454476,0.48101265635437906,-0.017652033939922984,0.02409056002730461,1.007493382431124,1.026317814763402,1.0591744522627256,1.3205607917909454,71.06967396159001
AAPL,2020-06-25,91.33,88.255,88.4075,205256844,91.21,137522512,0.02036509154697952,0.5572005353582721,0.013275565183580439,0.03727290819662797,1.0134331840757325,1.031434379072772,1.065931192452819,0.9416048019236826,69.57491780178488
AAPL,2020-06-26,90.5434,87.82,90.445,130646076,88.4075,205256844,0.03478211690184659,0.8764227613774885,-0.03072579760991114,0.011180372869724259,0.9801655274872086,0.9955687435952297,1.0278208906637833,1.38095358640513,60.682131130176906
AAPL,2020-06-29,91.495,90.0,91.2,140217996,90.445,130646076,0.03011111725357966,0.7830285643569428,0.023046687215451115,0.008108785911332706,1.001140112018773,1.0131538045776471,1.0454422641520338,0.8645393456917305,59.66532652395957
AAPL,2020-06-30,91.84,90.9775,91.0275,110737236,91.2,140217996,0.016392543859649174,0.7892976535832955,0.008347614572392168,-0.004719941068943774,1.0104647362210615,1.0179849590489878,1.0478919361440853,0.9120156105585911,56.93735498839909
AAPL,2020-07-01,92.6175,90.91,91.0275,114041468,91.0275,110737236,0.009475158605915763,0.29275361979415926,-0.0018914473684210464,0.011248125312447958,1.0062957394591965,1.0125220031868123,1.0400854669115653,0.7188045594164749,70.16440314510369
AAPL,2020-07-02,49.288314,47.085623,47.763188,253488917,91.0275,114041468,0.018758067616929063,0.5475841842015549,0.0,-0.0020008770968094544,1.0067019458867636,1.009048206293561,1.0339143558515649,0.7339446770951045,68.87397464578676
AAPL,2020-07-03,93.945,92.4675,93.4625,118655652,47.763188,253488917,0.04611691748884102,0.6923921662530412,-0.47528836889950843,-0.4597382801232927,0.5804065757639538,0.5538109664709693,0.5535448271800519,1.572574304821704,17.79861385972083
AAPL,2020-07-06,94.655,93.0575,93.1725,112419852,93.4625,118655652,0.015808479336632254,0.6514382358616775,0.9567894002385269,0.03336281718171279,1.1274650750434965,1.0790060583057204,1.0768696934520197,0.7308910033767444,52.6573117834242
AAPL,2020-07-07,95.375,94.09,95.3425,117091880,93.1725,112419852,0.017145617000724426,0.42566509905687466,-0.0031028487361241808,0.021628289473684174,1.1186431354680852,1.0737490478151672,1.0691091696911441,0.700089658331295,52.57132379372693
AAPL,2020-07-08,96.3175,94.6725,95.6825,125632928,95.3425,117091880,0.013477725043920566,0.9046692536601595,0.023290133891437942,0.04740325725742218,1.1329575609456484,1.0920520683553798,1.0895503180569281,0.7406122341899687,53.53839049589649
